DATE,ADPT,ASLP,ASTP,AWBT,AWND,PRCP,RHAV,TAVG,TMAX,TMIN,WSF2,WSF5,WT_VECTOR
2020-08-22,23.9,1014.2,1012.9,26.1,5.4,9.4,6.9,30.6,33.3,26.7,9.8,13.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-08-23,25.6,1014.2,1013.2,26.7,6.0,4.8,7.6,30.4,33.3,26.7,12.5,14.8,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-08-24,25.0,1014.2,1012.9,26.7,8.5,4.6,7.3,30.1,33.3,25.6,17.0,24.6,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-08-25,25.0,1014.9,1013.5,26.7,6.8,2.8,7.3,30.5,33.3,28.9,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-08-26,23.9,1015.2,1014.2,25.6,4.7,1.3,7.2,30.2,32.8,27.2,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-08-27,25.0,1016.6,1015.2,26.7,3.4,0.0,7.5,29.8,32.8,27.2,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-08-28,25.0,1017.6,1016.3,26.7,3.0,0.0,7.4,30.2,33.3,27.2,6.7,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-08-29,25.0,1016.3,1015.2,26.1,2.3,15.2,7.6,29.6,33.3,27.8,9.8,12.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-08-30,23.9,1014.2,1013.2,25.6,2.2,1.8,7.4,30.0,33.9,25.0,6.7,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-08-31,23.9,1015.6,1014.2,25.6,1.2,12.2,7.7,28.1,33.3,25.0,9.4,11.6,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-01,23.9,1016.6,1015.2,25.6,3.1,0.0,7.2,29.2,33.9,25.6,7.6,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-02,25.0,1015.6,1014.6,26.7,4.5,0.0,7.2,30.3,33.3,27.8,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-03,25.0,1015.2,1013.9,26.7,4.8,0.0,7.1,30.9,33.9,28.9,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-04,24.4,1016.9,1015.2,26.7,4.5,0.0,6.9,30.8,33.9,28.3,8.1,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-05,23.9,1017.9,1016.9,25.6,3.6,0.0,6.9,30.6,33.9,25.6,9.4,12.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-06,22.8,1015.6,1014.6,24.4,3.2,7.1,7.6,28.5,32.8,23.3,8.9,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-07,23.3,1011.5,1010.8,24.4,2.6,12.7,8.0,26.6,30.6,24.4,9.8,12.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-08,23.9,1011.2,1010.2,25.0,2.9,2.5,7.8,27.8,31.7,24.4,7.2,9.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-09,23.9,1014.6,1012.9,25.0,2.1,20.1,8.1,27.9,31.7,24.4,8.1,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-10,24.4,1015.6,1014.6,25.6,2.6,5.8,8.1,27.9,31.1,24.4,7.2,9.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-11,24.4,1010.8,1010.2,25.6,3.0,0.5,7.9,28.6,32.8,26.1,7.2,8.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-12,23.9,1009.1,1007.1,24.4,6.3,44.5,9.0,26.5,27.2,24.4,13.9,18.3,[0.1 0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-13,25.0,1012.2,1010.8,25.6,3.9,40.1,8.4,26.8,30.6,23.3,9.8,13.4,[0.1 0.1 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-14,25.0,1014.9,1013.5,26.1,3.6,0.0,7.9,28.8,31.7,26.7,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-15,23.9,1015.6,1014.6,25.6,3.5,0.0,7.4,29.2,32.2,26.1,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-16,24.4,1014.6,1013.5,25.6,3.8,0.3,7.5,29.3,32.2,26.7,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-17,23.9,1012.9,1011.9,25.6,3.0,0.3,7.4,29.1,32.8,26.7,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-18,24.4,1012.5,1011.2,25.6,2.6,0.0,7.4,29.4,32.8,26.7,6.7,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-19,25.0,1012.2,1011.2,26.1,1.6,0.0,7.7,29.7,33.3,26.1,6.3,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-20,24.4,1012.5,1010.8,26.1,1.7,0.0,7.8,28.7,32.8,26.1,5.8,7.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-21,23.9,1014.2,1012.9,25.0,4.3,29.5,8.4,27.3,28.3,25.0,9.8,13.4,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-22,19.4,1015.2,1013.9,22.8,5.3,0.0,6.0,28.3,31.1,26.7,11.2,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-23,19.4,1014.9,1013.5,22.2,4.6,0.0,5.9,27.9,31.1,25.6,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-24,23.9,1014.2,1013.2,25.0,4.4,52.6,8.5,27.4,29.4,23.9,8.9,11.2,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-25,25.0,1014.9,1013.5,25.6,2.7,5.6,8.5,27.4,31.7,25.0,7.6,9.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-26,24.4,1015.6,1014.2,25.6,1.7,48.0,8.7,27.8,32.8,22.8,10.3,13.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-27,23.9,1013.5,1012.5,25.0,1.7,1.8,8.0,27.2,32.8,23.9,6.7,8.1,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-28,24.4,1012.5,1011.2,25.6,1.7,6.1,8.1,28.0,32.2,25.0,6.7,8.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-09-29,23.9,1011.9,1010.8,25.6,3.5,0.0,7.4,28.9,32.2,25.6,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-09-30,23.9,1013.5,1012.5,25.0,2.2,0.0,7.7,28.6,33.3,25.6,6.3,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-01,23.9,1013.5,1012.5,24.4,1.9,8.1,8.2,27.6,32.2,23.9,6.3,9.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-02,23.3,1013.2,1012.2,24.4,1.6,56.1,8.9,25.6,28.9,22.8,7.6,8.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-03,23.9,1013.5,1011.9,24.4,2.3,8.4,8.8,25.7,29.4,24.4,9.4,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-04,24.4,1012.9,1011.9,26.1,5.1,0.0,7.6,28.5,31.7,26.1,8.9,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-05,24.4,1012.9,1011.2,25.6,5.9,1.0,7.5,29.6,32.2,26.1,11.2,17.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-06,24.4,1013.2,1011.9,26.1,5.6,2.0,7.7,29.3,32.2,26.1,10.7,13.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-07,23.9,1014.2,1012.9,25.6,5.5,0.0,7.1,29.0,31.7,27.8,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-08,22.2,1015.9,1014.6,24.4,4.4,0.0,6.7,29.0,31.7,26.1,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-09,23.3,1016.3,1015.2,24.4,5.1,1.8,7.4,28.9,31.7,24.4,10.3,12.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-10,24.4,1014.9,1013.9,25.6,3.6,1.0,7.8,28.2,32.2,26.1,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-11,24.4,1013.9,1012.9,25.6,2.2,0.0,7.9,28.6,32.8,26.1,5.8,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-12,23.9,1013.9,1012.5,25.6,1.3,0.3,7.7,28.8,33.3,26.7,6.3,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-13,22.2,1013.9,1012.9,23.9,2.5,0.0,7.4,27.6,31.7,24.4,5.4,6.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-14,22.2,1013.9,1012.5,23.9,3.3,6.6,7.1,27.8,31.7,24.4,7.6,10.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-15,23.9,1013.5,1012.2,25.0,3.0,1.0,7.8,27.6,31.7,23.3,8.1,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-16,23.3,1014.9,1013.9,24.4,2.4,33.5,8.6,27.1,31.7,22.2,8.9,13.0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-17,22.8,1016.6,1015.2,24.4,3.9,0.3,7.7,26.6,31.1,23.9,8.9,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-18,22.8,1015.2,1014.2,24.4,5.3,0.0,7.2,27.9,31.1,26.1,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-19,22.8,1013.5,1012.9,23.9,5.6,10.9,7.9,27.1,28.9,23.3,13.9,21.9,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-20,23.3,1012.9,1011.9,24.4,4.7,33.3,8.4,26.7,29.4,22.8,10.3,13.0,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-21,22.8,1013.9,1012.9,23.3,4.3,63.2,9.2,24.4,26.1,22.2,11.6,14.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-22,22.8,1014.2,1012.9,23.9,5.1,6.9,8.0,25.8,29.4,22.8,10.7,13.4,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-23,21.7,1013.9,1012.9,23.9,5.5,0.0,7.2,27.6,30.6,25.0,9.4,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-24,22.8,1012.2,1010.8,23.9,4.4,23.4,8.1,27.1,30.0,23.3,9.4,11.6,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-25,23.9,1012.2,1010.8,24.4,3.3,18.0,8.8,26.1,30.6,23.9,7.2,10.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-26,24.4,1014.9,1013.9,25.0,4.1,0.0,8.1,27.3,30.6,24.4,8.1,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-27,23.9,1017.3,1015.9,25.0,5.4,0.0,7.6,28.6,31.7,26.1,8.1,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-28,23.9,1016.3,1014.9,25.0,5.1,0.0,7.6,28.4,31.1,26.7,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-29,24.4,1013.9,1012.9,25.6,3.9,0.3,7.9,28.4,31.1,26.7,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-10-30,24.4,1014.2,1012.9,25.0,1.9,15.2,8.2,27.9,31.7,24.4,7.2,8.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-10-31,23.9,1017.6,1016.3,25.0,3.5,9.9,8.2,26.9,30.6,24.4,6.3,8.1,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-01,23.9,1016.9,1016.3,25.0,3.3,1.5,8.0,27.4,30.6,25.6,7.2,8.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-02,19.4,1016.9,1015.2,21.7,5.1,0.0,7.2,25.8,26.7,23.3,10.7,18.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-03,15.0,1019.6,1018.3,18.3,6.5,0.0,5.6,24.1,26.7,22.2,11.6,14.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-04,18.3,1020.3,1019.0,20.6,6.6,0.0,6.6,24.9,27.8,23.3,11.2,15.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-05,22.2,1017.6,1016.9,23.3,5.7,17.3,8.2,25.8,29.4,23.9,12.5,15.7,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-06,22.2,1014.2,1013.5,23.3,5.3,2.8,7.8,26.4,28.9,23.9,11.2,14.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-07,22.2,1011.9,1010.8,23.3,6.3,14.5,8.0,26.3,28.3,22.2,13.4,16.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-08,22.8,1006.4,1006.1,23.3,8.3,71.9,9.0,24.6,25.6,23.3,17.9,22.8,[0.1 0.1 0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-09,23.9,1007.1,1005.1,25.0,8.5,65.3,8.8,25.8,28.9,23.3,15.7,19.7,[0.1 0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-10,24.4,1009.8,1008.5,25.0,6.9,1.0,8.7,26.7,28.9,23.9,13.0,20.1,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-11,23.9,1011.5,1010.2,25.0,6.2,5.6,8.8,26.8,28.3,23.3,10.3,14.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-12,24.4,1013.2,1011.9,24.4,2.6,33.5,9.4,25.3,27.8,23.9,7.6,11.6,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-13,23.3,1015.6,1014.2,24.4,1.3,0.0,8.8,25.2,30.0,22.8,5.4,6.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-14,23.3,1016.6,1015.2,23.9,3.0,1.5,8.2,26.3,30.0,23.9,6.3,8.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-15,22.2,1017.3,1015.9,23.3,2.8,0.8,7.7,26.7,29.4,23.3,5.8,8.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-16,20.6,1018.3,1016.9,22.8,2.2,0.0,7.4,25.9,30.0,21.1,6.3,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-17,20.0,1019.3,1017.9,21.7,4.0,0.0,7.4,25.6,28.9,22.8,8.9,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-18,15.6,1022.0,1020.7,18.3,5.9,0.0,6.0,23.7,26.7,20.0,10.7,15.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-19,16.1,1023.7,1022.4,18.9,6.5,0.0,6.0,24.2,27.2,22.2,10.7,15.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-20,18.9,1022.7,1021.7,21.1,5.1,4.1,7.4,23.8,27.2,21.7,10.3,13.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-21,20.6,1019.6,1018.6,21.7,3.7,11.2,7.7,24.8,27.8,22.2,8.1,11.6,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-22,21.7,1016.6,1015.6,22.2,2.2,6.9,8.8,23.8,27.8,22.2,6.7,8.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-23,20.0,1016.6,1015.2,21.1,3.0,0.0,8.0,23.9,26.7,21.1,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-24,17.8,1019.6,1018.6,20.0,4.3,0.0,7.0,23.4,27.8,20.0,8.9,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-25,18.9,1020.7,1020.0,21.1,5.9,0.8,7.1,24.6,27.2,22.2,9.8,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-26,17.8,1019.3,1018.6,20.0,3.0,0.0,6.7,24.8,28.3,20.6,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-27,19.4,1017.9,1016.9,21.1,1.8,1.5,7.6,23.9,27.2,21.1,7.6,8.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-28,20.0,1016.9,1015.2,21.1,1.0,1.0,8.1,23.7,27.2,21.1,4.0,5.4,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-11-29,20.0,1016.3,1015.2,21.1,2.3,0.0,7.9,23.8,28.3,20.0,5.8,8.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-11-30,20.0,1013.5,1012.5,21.1,4.1,2.8,7.9,24.0,28.9,20.0,8.9,11.6,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-01,8.3,1019.6,1017.6,12.2,4.3,0.3,5.8,18.6,20.0,13.3,7.6,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-02,9.4,1022.4,1021.0,13.3,3.3,0.0,6.1,16.4,23.3,11.7,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-03,13.3,1021.7,1020.7,16.1,3.9,0.0,6.4,19.4,24.4,14.4,8.9,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-04,16.1,1019.6,1018.6,18.9,2.7,0.0,6.8,22.5,25.6,20.0,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-05,18.9,1016.9,1015.6,20.6,1.4,0.0,7.4,23.8,28.9,20.6,3.6,6.7,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-06,20.0,1014.6,1013.5,21.7,1.6,0.0,7.9,23.8,28.9,20.6,4.0,6.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-07,17.8,1010.5,1009.1,18.9,3.9,25.4,7.9,22.7,25.6,17.2,9.8,13.4,[0.1 0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-08,5.6,1017.6,1015.6,10.6,3.8,0.0,5.4,16.6,17.8,12.8,7.2,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-09,4.4,1021.7,1020.3,8.9,2.9,0.0,5.5,14.1,18.3,10.0,6.7,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-10,8.9,1021.7,1020.0,12.2,1.5,0.0,6.1,15.0,22.8,8.9,5.4,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-11,13.9,1019.6,1018.6,16.7,2.3,3.6,6.9,19.8,25.6,16.1,7.2,8.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-12,19.4,1018.6,1016.9,20.6,3.0,8.9,8.0,22.4,26.1,20.0,7.2,11.2,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-13,18.9,1018.6,1017.3,20.6,2.0,0.0,7.7,23.5,27.8,18.9,5.4,10.3,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-14,20.0,1016.9,1016.3,21.7,2.4,0.0,7.7,24.1,29.4,19.4,5.8,8.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-15,21.1,1015.6,1014.6,22.2,1.5,0.0,8.2,24.2,27.8,21.7,4.0,5.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-16,21.1,1014.9,1013.5,22.2,2.6,0.0,8.4,24.1,28.3,20.6,7.6,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-17,20.0,1017.3,1015.2,21.1,3.3,0.0,8.0,24.4,28.9,18.3,6.7,8.9,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-18,11.7,1023.0,1021.3,13.9,3.7,0.0,7.0,18.1,22.2,12.8,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-19,13.3,1021.7,1021.0,15.6,2.1,0.0,7.0,18.6,25.0,13.3,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-20,18.9,1017.6,1016.3,20.0,2.5,0.0,7.9,22.1,27.2,17.8,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-21,17.8,1017.6,1015.9,19.4,2.8,0.0,7.4,23.3,26.7,18.3,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-22,13.9,1021.7,1020.0,16.1,3.2,0.0,6.8,20.0,24.4,16.1,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-23,15.0,1020.7,1019.6,17.8,3.6,0.0,6.8,20.6,26.1,16.1,8.9,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-24,21.7,1015.6,1014.6,22.8,4.5,2.3,8.2,24.8,27.8,22.8,8.9,12.5,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2020-12-25,7.2,1019.6,1017.3,10.6,4.6,0.0,6.3,17.2,23.3,9.4,8.1,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-26,5.0,1020.7,1019.6,8.9,2.2,0.0,6.0,11.9,17.8,8.3,5.4,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2020-12-27,10.6,1020.3,1019.0,13.9,3.6,0.0,6.6,16.1,23.9,11.1,7.6,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
